timestamp,status,ear,mar,source,ml_confidence,snapshot_path
2026-08-03T18:36:46,NO_FACE,0.0,0.0,RULE,0.0,
2026-08-03T18:36:47,AWAKE,0.3026,0.0667,ML,0.9476,
2026-08-03T18:36:47,NO_FACE,0.0,0.0,RULE,0.0,
2026-08-03T18:36:47,AWAKE,0.2711,0.0323,ML,0.9656,
2026-08-03T18:36:47,NO_FACE,0.0,0.0,RULE,0.0,
2026-08-03T18:36:47,AWAKE,0.1894,0.0,ML,0.3467,
2026-08-03T18:36:47,NO_FACE,0.0,0.0,RULE,0.0,
2026-08-03T18:36:48,AWAKE,0.1923,0.0161,ML,0.432,
2026-08-03T18:36:48,NO_FACE,0.0,0.0,RULE,0.0,
2026-08-03T18:36:48,AWAKE,0.3045,0.0192,ML,0.95,
2026-08-03T18:36:49,NO_FACE,0.0,0.0,RULE,0.0,
2026-08-03T18:36:49,AWAKE,0.3028,0.0146,ML,0.8768,
2026-08-03T18:36:49,NO_FACE,0.0,0.0,RULE,0.0,
2026-08-03T18:36:50,AWAKE,0.2403,0.0178,ML,0.5017,
2026-08-03T18:36:50,NO_FACE,0.0,0.0,RULE,0.0,
2026-08-03T18:36:50,AWAKE,0.1978,0.0177,ML,0.5509,
2026-08-03T18:36:51,NO_FACE,0.0,0.0,RULE,0.0,
2026-08-03T18:36:51,AWAKE,0.23,0.0,ML,0.4889,
2026-08-03T18:36:51,NO_FACE,0.0,0.0,RULE,0.0,
2026-08-03T18:36:52,NO_FACE,0.0,0.0,RULE,0.0,
2026-08-03T18:36:53,NO_FACE,0.0,0.0,RULE,0.0,
2026-08-03T18:36:53,AWAKE,0.3464,0.0178,ML,0.8496,
2026-08-03T18:36:53,NO_FACE,0.0,0.0,RULE,0.0,
2026-08-03T18:36:54,NO_FACE,0.0,0.0,RULE,0.0,
2026-08-03T18:36:55,AWAKE,0.3192,0.0251,ML,0.9352,
2026-08-03T18:36:55,NO_FACE,0.0,0.0,RULE,0.0,
2026-08-03T18:36:56,NO_FACE,0.0,0.0,RULE,0.0,
2026-08-03T18:36:57,NO_FACE,0.0,0.0,RULE,0.0,
2026-08-03T18:36:58,AWAKE,0.319,0.0201,ML,0.9126,
2026-08-03T18:36:58,NO_FACE,0.0,0.0,RULE,0.0,
2026-08-03T18:36:59,NO_FACE,0.0,0.0,RULE,0.0,
2026-08-03T18:36:59,AWAKE,0.2104,0.0,ML,0.5119,
2026-08-03T18:37:00,AWAKE,0.2435,0.0161,ML,0.5151,
2026-08-03T18:37:01,AWAKE,0.2666,0.0289,ML,0.7673,
2026-08-03T18:37:02,AWAKE,0.2516,0.02,ML,0.418,
2026-08-03T18:37:04,AWAKE,0.2327,0.0435,ML,0.6628,
2026-08-03T18:37:05,AWAKE,0.2406,0.0175,ML,0.4811,
2026-08-03T19:13:19,AWAKE,0.1065,0.0,ML,0.5068,
2026-08-03T19:13:20,AWAKE,0.156,0.0,ML,0.4602,
2026-08-03T19:13:20,EYE_WARNING,0.1469,0.0143,ML,0.4211,
2026-08-03T19:13:20,AWAKE,0.168,0.0205,ML,0.6624,
2026-08-03T19:13:21,AWAKE,0.1035,0.0,ML,0.5019,
2026-08-03T19:13:22,AWAKE,0.12,0.0145,ML,0.5836,
2026-08-03T19:13:23,EYE_WARNING,0.1525,0.0,ML,0.4554,
2026-08-03T19:13:23,AWAKE,0.172,0.0205,ML,0.6366,
2026-08-03T19:13:24,AWAKE,0.1602,0.0,ML,0.4497,
2026-08-03T19:13:25,EYE_WARNING,0.1783,0.0141,ML,0.4278,
2026-08-03T19:13:26,AWAKE,0.1635,0.0199,ML,0.6963,
2026-08-03T19:13:27,AWAKE,0.2403,0.0,ML,0.4234,
2026-08-03T19:13:28,AWAKE,0.2302,0.0141,ML,0.5033,
2026-08-03T19:13:29,AWAKE,0.2537,0.0,ML,0.5912,
2026-08-03T19:13:30,AWAKE,0.2582,0.014,ML,0.4757,
2026-08-03T19:13:31,AWAKE,0.3298,0.0212,ML,0.7449,
2026-08-03T19:13:32,AWAKE,0.2761,0.0189,ML,0.7981,
2026-08-03T19:13:33,AWAKE,0.1649,0.1004,ML,0.6359,
2026-08-03T19:13:34,AWAKE,0.273,0.0191,ML,0.7895,
2026-08-03T19:13:35,AWAKE,0.2462,0.0179,ML,0.4574,
2026-08-03T19:13:36,AWAKE,0.1969,0.0,ML,0.3539,
2026-08-03T19:13:37,AWAKE,0.2207,0.0,ML,0.4146,
2026-08-03T19:13:38,AWAKE,0.2502,0.0,ML,0.4326,
2026-08-03T19:13:39,AWAKE,0.1273,0.0154,ML,0.682,
2026-08-03T19:13:40,AWAKE,0.1076,0.0154,ML,0.4981,
2026-08-03T19:13:41,AWAKE,0.1761,0.0,ML,0.5236,
2026-08-03T19:13:42,AWAKE,0.186,0.0,ML,0.3248,
2026-08-03T19:13:43,HEAD_DROP,0.1761,0.0,ML,0.5229,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191343_478782.jpg
2026-08-03T19:13:44,HEAD_DROP,0.1926,0.0182,ML,0.3817,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191344_502872.jpg
2026-08-03T19:13:45,HEAD_DROP,0.2318,0.0163,ML,0.43,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191345_544064.jpg
2026-08-03T19:13:46,AWAKE,0.2003,0.0,ML,0.3976,
2026-08-03T19:13:47,AWAKE,0.1724,0.0156,ML,0.6353,
2026-08-03T19:13:48,AWAKE,0.1572,0.0,ML,0.4602,
2026-08-03T19:13:49,AWAKE,0.2716,0.0,ML,0.7986,
2026-08-03T19:13:50,AWAKE,0.271,0.0,ML,0.7986,
2026-08-03T19:13:51,AWAKE,0.2621,0.0,ML,0.7396,
2026-08-03T19:13:52,HEAD_DROP,0.2694,0.0157,ML,0.4812,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191352_198063.jpg
2026-08-03T19:13:53,HEAD_DROP,0.2347,0.0166,ML,0.3471,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191353_238262.jpg
2026-08-03T19:13:54,AWAKE,0.2423,0.0,ML,0.4366,
2026-08-03T19:13:55,AWAKE,0.3064,0.0,ML,0.8251,
2026-08-03T19:13:56,AWAKE,0.1977,0.0,ML,0.3257,
2026-08-03T19:13:56,HEAD_DROP,0.2196,0.0,ML,0.4163,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191356_836894.jpg
2026-08-03T19:13:56,AWAKE,0.2105,0.0163,ML,0.5742,
2026-08-03T19:13:57,AWAKE,0.2707,0.016,ML,0.4818,
2026-08-03T19:13:58,HEAD_DROP,0.2331,0.0223,ML,0.5554,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191358_969483.jpg
2026-08-03T19:14:00,HEAD_DROP,0.2409,0.0,ML,0.4259,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191400_001448.jpg
2026-08-03T19:14:00,AWAKE,0.2229,0.0,ML,0.411,
2026-08-03T19:14:01,AWAKE,0.2484,0.0227,ML,0.4202,
2026-08-03T19:14:01,HEAD_DROP,0.2492,0.0155,ML,0.5663,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191401_228333.jpg
2026-08-03T19:14:02,HEAD_DROP,0.2052,0.0223,ML,0.7818,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191402_228604.jpg
2026-08-03T19:14:02,AWAKE,0.165,0.0223,ML,0.6714,
2026-08-03T19:14:03,AWAKE,0.2332,0.0223,ML,0.5517,
2026-08-03T19:14:04,AWAKE,0.2487,0.0,ML,0.4294,
2026-08-03T19:14:05,HEAD_DROP,0.2533,0.0161,ML,0.4842,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191405_432101.jpg
2026-08-03T19:14:06,AWAKE,0.1696,0.0217,ML,0.6421,
2026-08-03T19:14:07,AWAKE,0.1922,0.022,ML,0.5354,
2026-08-03T19:14:08,AWAKE,0.1889,0.0158,ML,0.3975,
2026-08-03T19:14:08,HEAD_DROP,0.2408,0.0153,ML,0.5982,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191408_433605.jpg
2026-08-03T19:14:09,HEAD_DROP,0.2305,0.0,ML,0.3639,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191409_496564.jpg
2026-08-03T19:14:10,HEAD_DROP,0.2522,0.0,ML,0.4363,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191410_496903.jpg
2026-08-03T19:14:11,HEAD_DROP,0.2419,0.0149,ML,0.6018,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191411_564430.jpg
2026-08-03T19:14:12,AWAKE,0.2442,0.0367,ML,0.4057,
2026-08-03T19:14:13,AWAKE,0.1325,0.0149,ML,0.5191,
2026-08-03T19:14:14,AWAKE,0.1738,0.0,ML,0.5765,
2026-08-03T19:14:15,AWAKE,0.2432,0.0139,ML,0.346,
2026-08-03T19:14:16,AWAKE,0.1622,0.013,ML,0.6258,
2026-08-03T19:14:17,AWAKE,0.2317,0.0133,ML,0.3146,
2026-08-03T19:14:18,AWAKE,0.318,0.0,ML,0.8256,
2026-08-03T19:14:19,AWAKE,0.2559,0.0,ML,0.6261,
2026-08-03T19:14:20,AWAKE,0.2851,0.0147,ML,0.5537,
2026-08-03T19:14:20,HEAD_DROP,0.2863,0.0147,ML,0.5537,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191420_594200.jpg
2026-08-03T19:14:21,HEAD_DROP,0.2669,0.0149,ML,0.5249,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191421_655720.jpg
2026-08-03T19:14:21,AWAKE,0.237,0.0,ML,0.4283,
2026-08-03T19:14:22,AWAKE,0.2408,0.0,ML,0.4211,
2026-08-03T19:14:23,AWAKE,0.2262,0.0,ML,0.4106,
2026-08-03T19:14:25,AWAKE,0.2114,0.0,ML,0.4287,
2026-08-03T19:14:26,AWAKE,0.2115,0.0,ML,0.4287,
2026-08-03T19:14:27,AWAKE,0.274,0.0,ML,0.8004,
2026-08-03T19:14:28,AWAKE,0.2777,0.0,ML,0.7946,
2026-08-03T19:14:29,AWAKE,0.0884,0.0,ML,0.6293,
2026-08-03T19:14:30,AWAKE,0.0732,0.0,ML,0.9012,
2026-08-03T19:14:31,AWAKE,0.1064,0.0,ML,0.5102,
2026-08-03T19:14:32,AWAKE,0.0966,0.0147,ML,0.4208,
2026-08-03T19:14:32,EYE_WARNING,0.0962,0.0147,ML,0.4278,
2026-08-03T19:14:32,AWAKE,0.11,0.0,ML,0.6101,
2026-08-03T19:14:33,AWAKE,0.1022,0.0144,ML,0.3888,
2026-08-03T19:14:34,AWAKE,0.1276,0.0,ML,0.5305,
2026-08-03T19:14:35,AWAKE,0.3084,0.1436,ML,0.6745,
2026-08-03T19:14:36,AWAKE,0.302,0.0217,ML,0.8823,
2026-08-03T19:14:38,AWAKE,0.2997,0.0196,ML,0.8689,
2026-08-03T19:14:38,HEAD_DROP,0.2738,0.02,ML,0.8921,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191438_882221.jpg
2026-08-03T19:14:39,AWAKE,0.2528,0.0192,ML,0.6688,
2026-08-03T19:14:40,AWAKE,0.2258,0.0189,ML,0.6148,
2026-08-03T19:14:41,AWAKE,0.2957,0.0261,ML,0.571,
2026-08-03T19:14:42,AWAKE,0.2921,0.0184,ML,0.669,
2026-08-03T19:14:43,AWAKE,0.2239,0.0163,ML,0.6033,
2026-08-03T19:14:44,AWAKE,0.2552,0.0,ML,0.6525,
2026-08-03T19:14:44,HEAD_DROP,0.274,0.0,ML,0.8004,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191444_446061.jpg
2026-08-03T19:14:45,HEAD_DROP,0.1672,0.0,ML,0.4825,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191445_473942.jpg
2026-08-03T19:14:46,HEAD_DROP,0.2494,0.0162,ML,0.4876,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191446_480647.jpg
2026-08-03T19:14:47,HEAD_DROP,0.2466,0.0162,ML,0.4403,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191447_483241.jpg
2026-08-03T19:14:48,HEAD_DROP,0.258,0.0,ML,0.7314,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191448_544574.jpg
2026-08-03T19:14:49,HEAD_DROP,0.2453,0.0157,ML,0.5433,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191449_544983.jpg
2026-08-03T19:14:50,HEAD_DROP,0.2575,0.0,ML,0.7281,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191450_545181.jpg
2026-08-03T19:14:51,HEAD_DROP,0.2475,0.0,ML,0.4262,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191451_547758.jpg
2026-08-03T19:14:52,HEAD_DROP,0.2252,0.0,ML,0.4032,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191452_611409.jpg
2026-08-03T19:14:53,HEAD_DROP,0.2297,0.0163,ML,0.5083,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191453_613471.jpg
2026-08-03T19:14:53,AWAKE,0.2397,0.0,ML,0.4234,
2026-08-03T19:14:54,AWAKE,0.3251,0.0,ML,0.8044,
2026-08-03T19:14:55,AWAKE,0.2858,0.0,ML,0.7163,
2026-08-03T19:14:56,AWAKE,0.1871,0.0,ML,0.3263,
2026-08-03T19:14:57,AWAKE,0.3139,0.0159,ML,0.5038,
2026-08-03T19:19:39,AWAKE,0.2264,0.0133,ML,0.3188,
2026-08-03T19:19:40,AWAKE,0.2248,0.0,ML,0.4146,
2026-08-03T19:19:41,AWAKE,0.1312,0.0,ML,0.4775,
2026-08-03T19:19:42,AWAKE,0.0988,0.0,ML,0.6188,
2026-08-03T19:19:43,AWAKE,0.1088,0.0,ML,0.5532,
2026-08-03T19:19:44,AWAKE,0.1427,0.0,ML,0.4541,
2026-08-03T19:19:45,AWAKE,0.1693,0.0,ML,0.5175,
2026-08-03T19:19:46,AWAKE,0.2592,0.0,ML,0.7368,
2026-08-03T19:19:47,AWAKE,0.2557,0.0,ML,0.63,
2026-08-03T19:19:48,AWAKE,0.2443,0.0,ML,0.4355,
2026-08-03T19:19:49,AWAKE,0.3109,0.0213,ML,0.8936,
2026-08-03T19:19:50,AWAKE,0.1625,0.0,ML,0.4691,
2026-08-03T19:19:51,AWAKE,0.2076,0.0,ML,0.4344,
2026-08-03T19:19:52,AWAKE,0.2721,0.0,ML,0.7995,
2026-08-03T19:19:53,AWAKE,0.2489,0.0195,ML,0.5058,
2026-08-03T19:19:55,AWAKE,0.2108,0.0206,ML,0.8179,
2026-08-03T19:19:56,AWAKE,0.3002,0.0195,ML,0.8572,
2026-08-03T19:19:56,HEAD_DROP,0.3185,0.0,ML,0.8256,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_191956_837153.jpg
2026-08-03T19:19:57,AWAKE,0.2458,0.0,ML,0.4391,
2026-08-03T19:19:58,AWAKE,0.3031,0.0,ML,0.7936,
2026-08-03T19:20:00,AWAKE,0.1758,0.0,ML,0.5283,
2026-08-03T19:20:01,AWAKE,0.1941,0.0199,ML,0.6314,
2026-08-03T19:20:02,AWAKE,0.29,0.0261,ML,0.5362,
2026-08-03T19:20:03,AWAKE,0.2558,0.022,ML,0.6875,
2026-08-03T19:20:04,AWAKE,0.3245,0.0243,ML,0.5188,
2026-08-03T19:20:05,AWAKE,0.1918,0.0,ML,0.3041,
2026-08-03T19:20:06,AWAKE,0.1917,0.0,ML,0.2999,
2026-08-03T19:20:07,AWAKE,0.1955,0.0,ML,0.3372,
2026-08-03T19:20:09,AWAKE,0.2632,0.0151,ML,0.5377,
2026-08-03T19:20:10,AWAKE,0.1371,0.0281,ML,0.62,
2026-08-03T19:20:11,AWAKE,0.0878,0.0,ML,0.5938,
2026-08-03T19:20:12,AWAKE,0.0737,0.0,ML,0.8988,
2026-08-03T19:20:12,EYE_WARNING,0.0953,0.0147,ML,0.4292,
2026-08-03T19:20:13,EYE_WARNING,0.0601,0.0149,ML,0.7471,
2026-08-03T19:20:13,AWAKE,0.1968,0.0,ML,0.3539,
2026-08-03T19:20:14,NO_FACE,0.0,0.0,RULE,0.0,
2026-08-03T19:20:15,AWAKE,0.1478,0.0156,ML,0.6793,
2026-08-03T19:20:15,NO_FACE,0.0,0.0,RULE,0.0,
2026-08-03T19:20:16,AWAKE,0.1459,0.0216,ML,0.665,
2026-08-03T19:20:16,NO_FACE,0.0,0.0,RULE,0.0,
2026-08-03T19:20:16,AWAKE,0.17,0.0166,ML,0.7138,
2026-08-03T19:20:17,NO_FACE,0.0,0.0,RULE,0.0,
2026-08-03T19:20:17,AWAKE,0.2086,0.0,ML,0.4286,
2026-08-03T19:20:18,AWAKE,0.1763,0.0,ML,0.5229,
2026-08-03T19:20:19,AWAKE,0.1988,0.0178,ML,0.4094,
2026-08-03T19:20:19,HEAD_DROP,0.195,0.0166,ML,0.4636,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_192019_792014.jpg
2026-08-03T19:20:20,AWAKE,0.197,0.0,ML,0.3501,
2026-08-03T19:20:21,AWAKE,0.268,0.0,ML,0.8009,
2026-08-03T19:20:22,AWAKE,0.3064,0.0239,ML,0.6042,
2026-08-03T19:20:23,AWAKE,0.2953,0.0,ML,0.6807,
2026-08-03T19:20:24,AWAKE,0.2388,0.0,ML,0.4172,
2026-08-03T19:20:25,AWAKE,0.2706,0.0227,ML,0.6186,
2026-08-03T19:20:26,AWAKE,0.3044,0.0161,ML,0.5226,
2026-08-03T19:20:27,HEAD_DROP,0.3043,0.0,ML,0.8276,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_192027_385787.jpg
2026-08-03T19:20:28,HEAD_DROP,0.2945,0.0152,ML,0.5814,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_192028_389044.jpg
2026-08-03T19:20:29,HEAD_DROP,0.2862,0.0,ML,0.7163,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_192029_451874.jpg
2026-08-03T19:20:30,HEAD_DROP,0.2721,0.0,ML,0.7995,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_192030_520657.jpg
2026-08-03T19:20:31,AWAKE,0.2842,0.035,ML,0.6107,
2026-08-03T19:20:32,AWAKE,0.2384,0.0147,ML,0.6141,
2026-08-03T19:20:33,AWAKE,0.2511,0.0,ML,0.4163,
2026-08-03T19:20:34,AWAKE,0.2337,0.0153,ML,0.6029,
2026-08-03T19:20:35,AWAKE,0.2509,0.0,ML,0.4131,
2026-08-03T19:20:36,AWAKE,0.2034,0.0153,ML,0.6289,
2026-08-03T19:20:37,AWAKE,0.2155,0.0,ML,0.422,
2026-08-03T19:20:37,HEAD_DROP,0.1969,0.0,ML,0.3539,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_192037_877540.jpg
2026-08-03T19:20:38,AWAKE,0.2437,0.0148,ML,0.5998,
2026-08-03T19:20:39,AWAKE,0.1781,0.0149,ML,0.3098,
2026-08-03T19:20:40,AWAKE,0.2748,0.0149,ML,0.4947,
2026-08-03T19:20:41,HEAD_DROP,0.3061,0.0,ML,0.8251,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_192041_315374.jpg
2026-08-03T19:20:41,AWAKE,0.1203,0.0,ML,0.6111,
2026-08-03T19:20:42,AWAKE,0.2004,0.0,ML,0.3957,
2026-08-03T19:20:43,HEAD_DROP,0.3007,0.0147,ML,0.5308,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_192043_080031.jpg
2026-08-03T19:20:44,HEAD_DROP,0.3072,0.0147,ML,0.5194,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_192044_143068.jpg
2026-08-03T19:20:45,HEAD_DROP,0.2031,0.0149,ML,0.6357,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_192045_148961.jpg
2026-08-03T19:20:46,HEAD_DROP,0.2821,0.0153,ML,0.5553,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_192046_181338.jpg
2026-08-03T19:20:47,HEAD_DROP,0.319,0.0148,ML,0.4918,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_192047_246409.jpg
2026-08-03T19:20:48,HEAD_DROP,0.2818,0.0,ML,0.7258,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_192048_279701.jpg
2026-08-03T19:20:49,HEAD_DROP,0.2847,0.0,ML,0.7142,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_192049_346695.jpg
2026-08-03T19:20:50,HEAD_DROP,0.2683,0.0153,ML,0.4906,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_192050_409667.jpg
2026-08-03T19:20:51,HEAD_DROP,0.2789,0.0,ML,0.7821,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_192051_410155.jpg
2026-08-03T19:20:52,HEAD_DROP,0.2789,0.0213,ML,0.8663,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_192052_411148.jpg
2026-08-03T19:20:53,HEAD_DROP,0.3097,0.0354,ML,0.499,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_192053_444129.jpg
2026-08-03T19:20:53,AWAKE,0.2835,0.0328,ML,0.6035,
2026-08-03T19:20:54,AWAKE,0.2799,0.0155,ML,0.5345,
2026-08-03T19:20:55,AWAKE,0.2961,0.0148,ML,0.5747,
2026-08-03T19:20:56,HEAD_DROP,0.2981,0.0,ML,0.753,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_192056_309672.jpg
2026-08-03T19:20:57,HEAD_DROP,0.2876,0.0209,ML,0.8639,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_192057_341307.jpg
2026-08-03T19:20:58,HEAD_DROP,0.2921,0.0,ML,0.6607,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_192058_406807.jpg
2026-08-03T19:20:59,AWAKE,0.1607,0.0216,ML,0.6917,
2026-08-03T19:21:00,AWAKE,0.2955,0.045,ML,0.6521,
2026-08-03T19:21:01,AWAKE,0.2797,0.0151,ML,0.5239,
2026-08-03T19:21:01,HEAD_DROP,0.3077,0.0151,ML,0.5075,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_192101_473272.jpg
2026-08-03T19:21:02,AWAKE,0.2604,0.0171,ML,0.485,
2026-08-03T19:21:03,AWAKE,0.261,0.0159,ML,0.4994,
2026-08-03T19:21:04,AWAKE,0.2021,0.1197,ML,0.6781,
2026-08-03T19:21:05,AWAKE,0.3502,0.0155,ML,0.5417,
2026-08-03T19:21:06,AWAKE,0.2674,0.021,ML,0.8841,
2026-08-03T19:21:07,AWAKE,0.3393,0.0302,ML,0.4444,
2026-08-03T19:21:08,HEAD_DROP,0.3518,0.0293,ML,0.4776,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_192108_234386.jpg
2026-08-03T19:21:08,AWAKE,0.3333,0.0604,ML,0.6697,
2026-08-03T19:21:09,AWAKE,0.2767,0.0,ML,0.7996,
2026-08-03T19:21:10,AWAKE,0.244,0.0,ML,0.4391,
2026-08-03T19:21:11,AWAKE,0.2627,0.0,ML,0.7408,
2026-08-03T19:21:11,HEAD_DROP,0.2422,0.0,ML,0.4366,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_192111_532463.jpg
2026-08-03T19:21:12,AWAKE,0.2647,0.0667,ML,0.7658,
2026-08-03T19:21:13,YAWNING,0.2219,0.9528,ML,0.9966,
2026-08-03T19:21:14,YAWNING,0.2037,1.14,ML,0.9992,
2026-08-03T19:21:15,YAWNING,0.1793,1.5118,ML,0.9975,
2026-08-03T19:21:16,YAWNING,0.1862,0.7037,ML,1.0,
2026-08-03T19:21:16,AWAKE,0.2182,0.1569,ML,0.441,
2026-08-03T19:21:17,AWAKE,0.2984,0.0,ML,0.7641,
2026-08-03T19:21:18,AWAKE,0.2934,0.0,ML,0.6635,
2026-08-03T19:21:19,AWAKE,0.2435,1.125,ML,0.9998,
2026-08-03T19:21:19,YAWNING,0.2018,1.0682,ML,0.9992,
2026-08-03T19:21:20,YAWNING,0.1795,1.0945,ML,1.0,
2026-08-03T19:21:22,YAWNING,0.2657,0.9879,ML,0.9725,
2026-08-03T19:21:23,YAWNING,0.2295,1.2156,ML,0.9962,
2026-08-03T19:21:23,AWAKE,0.291,0.1465,ML,0.698,
2026-08-03T19:21:24,AWAKE,0.2323,0.0,ML,0.3868,
2026-08-03T19:21:25,AWAKE,0.3218,0.0,ML,0.8069,
2026-08-03T19:21:26,AWAKE,0.3111,0.0,ML,0.837,
2026-08-03T19:21:28,AWAKE,0.2624,0.0141,ML,0.5018,
2026-08-03T19:21:29,AWAKE,0.2735,0.0166,ML,0.499,
2026-08-03T19:21:30,AWAKE,0.2423,0.0226,ML,0.5291,
2026-08-03T19:21:31,AWAKE,0.276,0.0,ML,0.7996,
2026-08-03T19:21:31,NO_FACE,0.0,0.0,RULE,0.0,
2026-08-03T19:21:31,AWAKE,0.4261,0.1015,ML,0.6108,
2026-08-03T19:21:32,AWAKE,0.2843,0.0545,ML,0.7315,
2026-08-03T19:21:33,AWAKE,0.1162,0.0122,ML,0.5412,
2026-08-03T19:52:11,AWAKE,0.2686,0.0,RULE,0.0,
2026-08-03T19:52:12,AWAKE,0.2659,0.0,RULE,0.0,
2026-08-03T19:52:13,AWAKE,0.2801,0.0,RULE,0.0,
2026-08-03T19:52:13,HEAD_DROP,0.2671,0.0,RULE,0.0,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/HEAD_DROP_20260803_195213_418430.jpg
2026-08-03T19:52:14,AWAKE,0.2726,0.0,RULE,0.0,
2026-08-03T19:52:15,AWAKE,0.243,0.0143,RULE,0.0,
2026-08-03T19:52:16,AWAKE,0.3031,0.0,RULE,0.0,
2026-08-03T19:52:17,AWAKE,0.2702,0.0806,RULE,0.0,
2026-08-03T19:52:18,AWAKE,0.1783,0.2124,RULE,0.0,
2026-08-03T19:52:19,AWAKE,0.2909,0.0222,RULE,0.0,
2026-08-03T19:52:20,AWAKE,0.1851,0.0328,RULE,0.0,
2026-08-03T19:52:21,EYE_WARNING,0.1501,0.0355,RULE,0.0,
2026-08-03T19:52:22,DROWSY_ALERT,0.1192,0.0159,RULE,0.0,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/DROWSY_ALERT_20260803_195222_080108.jpg
2026-08-03T19:52:23,DROWSY_ALERT,0.1262,0.0156,RULE,0.0,/Users/mac/Desktop/drowsiness_detector/logs/snapshots/DROWSY_ALERT_20260803_195223_112402.jpg
